,wavelen,flux,flux_unc,mask
63,3050.4000000000115,0.0,0.0,False
64,3051.2000000000116,0.0,0.0,False
65,3052.000000000012,0.0,0.0,False
66,3052.800000000012,0.0,0.0,False
67,3053.600000000012,0.0,0.0,False
68,3054.4000000000124,0.0,0.0,False
69,3055.2000000000126,0.0,0.0,False
70,3056.0000000000127,0.0,0.0,False
71,3056.800000000013,0.0,0.0,False
72,3057.600000000013,0.0,0.0,False
73,3058.4000000000133,0.0,0.0,False
74,3059.2000000000135,0.0,0.0,False
75,3060.0000000000136,0.0,0.0,False
76,3060.800000000014,0.0,0.0,False
77,3061.600000000014,0.0,0.0,False
78,3062.400000000014,0.0,0.0,False
79,3063.2000000000144,0.0,0.0,False
80,3064.0000000000146,0.0,0.0,False
81,3064.8000000000147,0.0,0.0,False
82,3065.600000000015,0.0,0.0,False
83,3066.400000000015,0.0,0.0,False
84,3067.2000000000153,0.0,0.0,False
85,3068.0000000000155,0.0,0.0,False
86,3068.8000000000156,0.0,0.0,False
87,3069.600000000016,0.0,0.0,False
88,3070.400000000016,0.0,0.0,False
89,3071.200000000016,0.0,0.0,False
90,3072.0000000000164,0.0,0.0,False
91,3072.8000000000166,0.0,0.0,False
92,3073.6000000000167,0.0,0.0,False
93,3074.400000000017,0.0,0.0,False
94,3075.200000000017,0.0,0.0,False
95,3076.0000000000173,0.0,0.0,False
96,3076.8000000000175,0.0,0.0,False
97,3077.6000000000176,0.0,0.0,False
98,3078.400000000018,0.0,0.0,False
99,3079.200000000018,0.0,0.0,False
100,3080.000000000018,0.0,0.0,False
101,3080.8000000000184,0.0,0.0,False
102,3081.6000000000186,0.0,0.0,False
103,3082.4000000000187,0.0,0.0,False
104,3083.200000000019,0.0,0.0,False
105,3084.000000000019,0.0,0.0,False
106,3084.8000000000193,0.0,0.0,False
107,3085.6000000000195,0.0,0.0,False
108,3086.4000000000196,0.0,0.0,False
109,3087.20000000002,0.0,0.0,False
110,3088.00000000002,0.0,0.0,False
111,3088.80000000002,0.0,0.0,False
112,3089.6000000000204,0.0,0.0,False
113,3090.4000000000206,0.0,0.0,False
114,3091.2000000000207,0.0,0.0,False
115,3092.000000000021,0.0,0.0,False
116,3092.800000000021,0.0,0.0,False
117,3093.6000000000213,0.0,0.0,False
118,3094.4000000000215,0.0,0.0,False
119,3095.2000000000216,0.0,0.0,False
120,3096.000000000022,0.0,0.0,False
121,3096.800000000022,0.0,0.0,False
122,3097.600000000022,0.0,0.0,False
123,3098.4000000000224,0.0,0.0,False
124,3099.2000000000226,0.0,0.0,False
125,3100.0000000000227,0.0,0.0,False
126,3100.800000000023,0.0,0.0,False
127,3101.600000000023,0.0,0.0,False
128,3102.4000000000233,0.0,0.0,False
129,3103.2000000000235,0.0,0.0,False
130,3104.0000000000236,0.0,0.0,False
131,3104.800000000024,0.0,0.0,False
132,3105.600000000024,0.0,0.0,False
133,3106.400000000024,0.0,0.0,False
134,3107.2000000000244,0.0,0.0,False
135,3108.0000000000246,0.0,0.0,False
136,3108.8000000000247,0.0,0.0,False
137,3109.600000000025,0.0,0.0,False
138,3110.400000000025,0.0,0.0,False
139,3111.2000000000253,0.0,0.0,False
140,3112.0000000000255,0.0,0.0,False
141,3112.8000000000256,0.0,0.0,False
142,3113.600000000026,0.0,0.0,False
143,3114.400000000026,0.0,0.0,False
144,3115.200000000026,0.0,0.0,False
145,3116.0000000000264,0.0,0.0,False
146,3116.8000000000266,0.0,0.0,False
147,3117.6000000000267,0.0,0.0,False
148,3118.400000000027,0.0,0.0,False
149,3119.200000000027,0.0,0.0,False
150,3120.0000000000273,0.0,0.0,False
151,3120.8000000000275,0.0,0.0,False
152,3121.6000000000276,0.0,0.0,False
153,3122.400000000028,0.0,0.0,False
154,3123.200000000028,0.0,0.0,False
155,3124.000000000028,0.0,0.0,False
156,3124.8000000000284,0.0,0.0,False
157,3125.6000000000286,0.0,0.0,False
158,3126.4000000000287,0.0,0.0,False
159,3127.200000000029,0.0,0.0,False
160,3128.000000000029,0.0,0.0,False
161,3128.8000000000293,0.0,0.0,False
162,3129.6000000000295,0.0,0.0,False
163,3130.4000000000296,0.0,0.0,False
164,3131.20000000003,0.0,0.0,False
165,3132.00000000003,0.0,0.0,False
166,3132.80000000003,0.0,0.0,False
167,3133.6000000000304,0.0,0.0,False
168,3134.4000000000306,0.0,0.0,False
169,3135.2000000000307,0.0,0.0,False
170,3136.000000000031,0.0,0.0,False
171,3136.800000000031,0.0,0.0,False
172,3137.6000000000313,0.0,0.0,False
173,3138.4000000000315,0.0,0.0,False
174,3139.2000000000317,0.0,0.0,False
175,3140.000000000032,0.0,0.0,False
176,3140.800000000032,0.0,0.0,False
177,3141.600000000032,0.0,0.0,False
178,3142.4000000000324,0.0,0.0,False
179,3143.2000000000326,0.0,0.0,False
180,3144.0000000000327,0.0,0.0,False
181,3144.800000000033,0.0,0.0,False
182,3145.600000000033,0.0,0.0,False
183,3146.4000000000333,0.0,0.0,False
184,3147.2000000000335,0.0,0.0,False
185,3148.0000000000337,0.0,0.0,False
186,3148.800000000034,0.0,0.0,False
187,3149.600000000034,0.0,0.0,False
188,3150.400000000034,0.0,0.0,False
